,WS_1,WS_50,WS_100,WS_150,WS_200,WD_1,WD_50,WD_100,WD_150,WD_200
2012-03-29 06:00:00,4.1438116345307705,6.887115058644412,7.560903979704994,8.386287219608665,8.683460238016927,316.9291762588171,320.34677032735556,323.835128076409,330.4559512721253,331.69653998878283
2012-03-29 07:00:00,4.320078378930131,7.1650158665098145,7.866173100544807,8.638828135373847,8.976197528894108,313.85329348464956,317.1221142484765,320.45770833395983,327.2063791625166,328.57133153311764
2012-03-29 08:00:00,4.550823166472337,7.6178534917983045,8.373494119649036,9.420938722059665,9.808177532785779,316.95515384757516,319.8226546389287,322.74695446914956,328.2257741714657,329.90482858043697
2012-03-29 09:00:00,4.540180418030414,7.609770453308025,8.367035428787583,9.32484532296629,9.770996143834903,314.52026753394983,317.7283835807973,320.9995774132424,325.589198615687,327.73554822155256
2012-03-29 10:00:00,5.187349244545174,8.214946424614027,8.943270815366171,9.90045693926938,10.239754535247684,306.43700025025066,309.7393146416377,313.10753137550256,317.4568695552522,320.16539586347926
2012-03-29 11:00:00,5.711138919338019,9.022238354983758,9.819229060368036,10.815421018360949,11.197302356465395,306.4519091718564,309.0946066522785,311.78760216052854,314.6301978496585,317.27717763645734
2012-03-29 12:00:00,6.145473485734451,9.659124909621438,10.501138502077472,11.508708246040337,11.87188146558774,310.6478305780081,312.6984691773421,314.7917479092078,316.67832168543663,319.015154372253
2012-03-29 13:00:00,6.368862565210847,9.89073360033558,10.73109484723533,11.694263222738304,12.051620663100444,318.31930791884935,320.0638069464908,321.8399418301444,323.0492880785569,325.19590404354824
2012-03-29 14:00:00,6.054410873490397,9.448349616099021,10.257936863407362,11.140077249202644,11.515323779996528,321.0629025323807,322.8015219912692,324.5786332013897,325.808398224167,327.98481553996754
2012-03-29 15:00:00,5.880354776775078,9.219982643060106,10.020368263869914,10.882953754135313,11.297661008650282,319.582508189646,321.2793678769463,323.0145727394814,324.43612680534443,326.68093152799145
2012-03-29 16:00:00,6.043156837990013,9.478472184049823,10.301510281814139,11.194570445256952,11.663362046199824,319.24384340952264,320.9120741920853,322.61027138395644,324.008624410312,326.21928145297034
2012-03-29 17:00:00,6.175605569505554,9.659877450210184,10.494081436275941,11.539124594406884,11.973640199014856,316.36279882581647,318.08081151144046,319.8420015733133,321.81186068916924,323.933826089504
2012-03-29 18:00:00,6.373842959433821,9.987636723711207,10.852445411593646,11.896384117482004,12.338622561178317,316.1648935608064,317.8647870272816,319.59405582562704,321.50903207252554,323.6605769932936
2012-03-29 19:00:00,6.458543361040234,10.228144086488584,11.133468359648905,12.227907332795766,12.70343962543754,317.3808661504549,319.1709184511927,320.99545778690845,323.0305983762664,325.200199079296
2012-03-29 20:00:00,6.435471965582421,10.328847308170351,11.270371831436016,12.427357235448742,12.948631997675971,319.12965794374725,321.0594349032981,323.0318834646994,325.2181946688992,327.3481808166044
2012-03-29 21:00:00,6.252280524365182,10.183265735295592,11.14140774860954,12.322450165431675,12.901755962721246,322.09569429412824,324.18279213459215,326.3147749531517,328.79983838966416,330.6781742538684
2012-03-29 22:00:00,6.10060615405903,9.766348124582864,10.65020244211406,11.771028970874385,12.353827475372661,322.734945651646,324.8448602445192,326.9968016784904,329.8658353225932,331.78212358554526
2012-03-29 23:00:00,6.526767116049405,10.311869333006884,11.222276860330384,12.355828092026691,12.904749753257336,321.0034028892141,322.88557206985575,324.8016079685216,327.18510575126027,329.06443503719936
2012-03-30 00:00:00,6.96825868776328,10.861681118944475,11.79146078692535,12.968445798583799,13.45666537913988,319.15770208973015,320.7716718549414,322.4218949748536,324.21750909461923,326.0757268084109
2012-03-30 01:00:00,7.208646670350856,11.149368738046592,12.087388846467455,13.242361653431097,13.674571837473739,318.9360221884054,320.35297875003636,321.7977481395604,323.2829408223769,325.12962419807803
2012-03-30 02:00:00,7.144699962997993,11.00203411041649,11.91739746068744,13.035487467365629,13.407058592601622,320.09520538271073,321.40896420829307,322.749042194229,324.10783626585203,326.06175321676756
2012-03-30 03:00:00,6.828529952024669,10.540621011238207,11.423917962641868,12.538718909269079,12.837225309606588,319.4593278075828,320.8054019670388,322.17885113885137,323.68847644145563,325.85146987099773
2012-03-30 04:00:00,6.646909789295207,10.264988744398313,11.124782963566906,12.199715103452975,12.485213892084214,319.75070158205085,321.119430293529,322.5163244074278,324.1728620356571,326.39571073215797
2012-03-30 05:00:00,6.682705378083987,10.351049874445122,11.223684514748204,12.392583523899876,12.67137020621567,321.2961903077246,322.6299022426826,323.984173545721,325.5199450824199,327.67362460945475
2012-03-30 06:00:00,6.579013147377955,10.217818062922778,11.086722300130619,12.187349694346675,12.507165591536141,321.82279247221595,323.1472956460093,324.5004887315589,326.03282278999137,328.16094643363994
2012-03-30 07:00:00,6.515185655776006,10.139620438444359,11.004657511507478,11.98194737581357,12.357437136291766,321.3491158426583,322.6906767993907,324.05904509054574,325.4447871947987,327.5492360641616
2012-03-30 08:00:00,6.485254500816959,10.090374191689392,10.950834801094096,11.875413987797375,12.287453422954481,322.17940930786307,323.55654530128146,324.9573472338703,326.23725951299434,328.2890977065866
2012-03-30 09:00:00,6.338923204742919,9.805638530212711,10.629636695371456,11.546857397612655,11.979563384366353,325.7142550486272,327.08108492207737,328.470526815972,329.2775113480321,331.4343150038844
2012-03-30 10:00:00,6.348837070102773,9.59575713910586,10.359847978849,11.230312434285674,11.42302063646921,329.90971223796794,331.1305521933456,332.37510913664937,333.82477397433337,336.08270599872645
2012-03-30 11:00:00,6.5732446033343015,9.365972203171033,10.006577930019528,10.692018813978535,10.703589431015299,331.863229906556,332.8651224010576,333.88417844584905,335.35903034799696,337.27199003351853
2012-03-30 12:00:00,6.369539354173507,8.879055598898644,9.450443900520026,10.275579551998826,10.103816796958583,326.7572744929585,327.4452204255217,328.1522683281404,329.76682268969716,330.98596389668916
2012-03-30 13:00:00,6.3581674510694794,9.01102385625678,9.618616910826857,10.349093534174155,10.212721798792156,322.6095296873688,323.0191446308021,323.43775758400574,324.69415112863277,325.5071120325326
2012-03-30 14:00:00,5.267718532662697,8.403262168599767,9.160167603951136,10.091759091942135,10.181365208762507,315.4304921960773,316.62737731485015,317.8425127427537,319.6877413829827,321.10858794689744
2012-03-30 15:00:00,5.150847420921556,8.2513316392404,8.998421520925605,9.817499665830505,10.028296610879238,308.87750705668986,310.3762684520063,311.90169154567366,313.87433098652997,316.03539518365835
2012-03-30 16:00:00,5.363603326761671,8.258082078118711,8.944668924913179,9.558040539226258,9.8710694016828,303.17358233390667,304.66631471563153,306.18614203549447,308.16924415419453,310.8029390769363
2012-03-30 17:00:00,5.439707360535988,8.288698554117703,8.962089881084877,9.65734456553993,9.950029411125993,301.32538838707416,303.00103486295654,304.711329804262,306.9207689415046,309.27999929673007
2012-03-30 18:00:00,5.234936834173866,8.03651667407757,8.700023861240716,9.303725522466149,9.58975032835443,300.1805623379913,302.2899331515488,304.44405972548844,307.00364545311754,309.4879658763229
2012-03-30 19:00:00,5.049141399434087,7.711398200570595,8.341562254753184,8.982607487650093,9.22540929980056,295.9614851378253,298.5509589024207,301.1945669771823,304.7690418495382,307.46117008994497
2012-03-30 20:00:00,4.5662235754313265,7.27331265922709,7.925802525491632,8.577759977354752,8.800709582412487,285.8646934199734,288.9831259465126,292.1633993003656,296.35752921380515,299.6368302747267
2012-03-30 21:00:00,4.397106817728756,7.295417195424486,8.00719854740722,8.635287516130443,8.875213781130245,268.8017278343625,272.66944668853455,276.6131759930878,281.94801944953457,285.87532535792707
2012-03-30 22:00:00,5.1811733253856955,8.701983518815686,9.573804035222292,10.226540247351734,10.528188151221462,259.02719712615044,261.96089025625514,264.96166904960245,270.0233138139682,274.208869748953
2012-03-30 23:00:00,5.92235769754342,9.877501637101279,10.854148621681716,11.66706334741796,11.90260005862228,259.4762215541713,261.79639978801794,264.16511591060265,268.05889028781104,272.4285372947199
2012-03-31 00:00:00,6.142181153527578,10.263045929577714,11.280409771284676,12.11345463986821,12.404804221595285,268.85742869623607,271.08715911697226,273.36302813351796,276.88007576674653,281.0024421098414
2012-03-31 01:00:00,5.802888090411333,9.654878726363128,10.602330578049244,11.296484224889458,11.644095833948924,290.5631809884173,292.97004682334057,295.4221888796431,299.2180273641124,302.8088097920721
2012-03-31 02:00:00,5.573586046855951,8.89141264785319,9.692895922519845,10.309819249634995,10.625650157611641,315.75024160502795,318.039250634305,320.3824390135774,322.80443646158324,325.23731209493087
2012-03-31 03:00:00,5.572689659678447,8.369697454983896,9.027619021199717,9.611026030385775,9.971787007694694,327.0976291988564,328.57859846049604,330.0911888245864,331.01837464720205,332.2475589650163
2012-03-31 04:00:00,5.992883698697612,8.572567014619326,9.165554770470301,9.815399031018856,10.301499312065761,329.4258087980665,330.30477040257955,331.1978690036753,332.20832134619064,333.5790399167875
2012-03-31 05:00:00,6.591783245615343,9.307849418969925,9.928125707138415,10.612548807088478,10.964892157546556,327.88315484744516,328.68637638274413,329.5056395058679,331.2076371960861,333.13919973809254
2012-03-31 06:00:00,6.6658019653483,9.880839720076173,10.633112082433339,11.38911111361285,11.677802394987358,326.16758790327026,327.15707679724824,328.16297857351753,330.30658815729447,332.43212455948105
2012-03-31 07:00:00,6.932803040852047,10.618789744110293,11.491516494818223,12.143814486018433,12.457450167222822,328.0775524651658,329.0633170440238,330.063206947634,331.1893243477466,332.79950295178855
2012-03-31 08:00:00,7.650212822423208,10.817234397326056,11.544535345575634,12.047976213235122,12.362155603199367,333.25797381702785,334.0158211387168,334.7867196833105,335.2720324976796,336.05610000247816
2012-03-31 09:00:00,7.8301811729519155,10.660152809532928,11.298020691355049,11.801718612186862,12.071109133435526,341.02178734647094,341.3897181893177,341.7669467897625,342.11880662099213,342.526107830779
2012-03-31 10:00:00,7.849174258019736,9.938035631549731,10.39876239880249,10.757658672389265,10.924724305779172,348.5338220476864,348.8031100936538,349.0790856311644,349.27188234663686,349.6105878473997
2012-03-31 11:00:00,7.8465967862942065,9.835585966886041,10.273266274868764,10.602048115267564,10.722546934549799,351.1682720281542,351.4558461411759,351.75392812755456,351.7860011190358,352.03266498451313
2012-03-31 12:00:00,7.763376363220098,9.602499775715128,10.006403525661936,10.306425460040616,10.402724527246852,349.6212952750129,349.93269524867003,350.2448778366293,350.18635114070634,350.4009699511281
2012-03-31 13:00:00,8.040039990387475,9.969476280611334,10.392166751694695,10.676975327554091,10.773136231967786,349.80327619893376,350.1020368534229,350.40629284045565,350.3814755492953,350.5973480155863
2012-03-31 14:00:00,8.218112819916714,10.275620810813397,10.725752268642164,11.057892637767248,11.155791178896653,353.3786442076015,353.62566648154393,353.8733900699309,353.93197054236344,354.0747208622063
2012-03-31 15:00:00,8.415565663298871,10.58477982108024,11.061217208201436,11.396974309517013,11.498450818987294,357.44481675445144,357.63719790483947,357.83298545557045,358.0309958110257,358.1369529495826
2012-03-31 16:00:00,8.416226410632397,10.605215227045619,11.088283503261072,11.423067116481928,11.528190414627915,302.7645757694702,302.9106322768436,303.0605133691682,303.1146768414873,303.17997564062546
2012-03-31 17:00:00,8.519690827236614,10.761485099976005,11.254899241525655,11.679268460110782,11.78309322403496,0.6449845961645724,0.770429442025918,0.8977405471112051,0.9796313604306848,1.0234547809819594
2012-03-31 18:00:00,8.451277611586645,10.664337997245651,11.152871133919009,11.609272685989849,11.703388811344857,2.91268145911911,3.0586615803511523,3.207410148943115,3.4060782679554276,3.436577056446577
2012-03-31 19:00:00,8.106606036240345,10.183489745281992,10.641885640911811,11.043244223603754,11.12672469287996,4.940140703695359,5.121177520982332,5.3019233053790185,5.63426216500098,5.643045273888769
2012-03-31 20:00:00,7.719500500881982,9.59009278002989,10.001632899855274,10.389256349374786,10.462207913940782,6.318532650642519,6.524983248134813,6.739007779066647,7.084343444420505,7.117803267426733
2012-03-31 21:00:00,7.20730444659154,8.838398758304772,9.196310418495317,9.532856907360665,9.59998574726635,7.08612084730373,7.312567953438751,7.542399062058608,7.8978330288602665,7.964536781946409
2012-03-31 22:00:00,6.395769053749653,7.795370757243486,8.102628442684361,8.278399274006818,8.360487772026495,7.671501785415629,7.909903517208481,8.158277906913865,8.368644803826959,8.387632528387297
2012-03-31 23:00:00,5.773822392414632,6.949749752191557,7.207545715021131,7.387772468641453,7.446431834038736,3.612966767619509,4.053928267883813,4.503351389984974,4.746184622865985,4.858424886656692
2012-04-01 00:00:00,5.694429017369546,6.757919238005599,6.991519471762711,7.177261043536297,7.232993383044118,300.1775196026536,300.6007235369335,301.03120380128803,301.5519913899277,301.6460973747996
2012-04-01 01:00:00,5.44203194138997,6.428135650700759,6.645561329652085,6.754430603719733,6.813721257211031,353.3669013546193,353.68972377647333,354.0210047375379,354.5374103963617,354.6325872326615
2012-04-01 02:00:00,5.2268419975478,6.0854120899084645,6.273432851488085,6.377768600419888,6.418567023690629,346.62136821903204,346.8954919513759,347.1768846365638,347.9140600302648,347.91471066455347
2012-04-01 03:00:00,5.143405092385313,5.9306293157774475,6.101962782455291,6.183014618042578,6.225002422487893,338.65399089314815,338.9454532371724,339.24601825684533,339.81477932959825,339.8448348443139
2012-04-01 04:00:00,5.164775077676487,5.906261182079884,6.069860891226167,6.142909762842467,6.17858119592107,331.00059779234385,331.175035510278,331.35413367655894,331.7674845322887,331.81371585677175
2012-04-01 05:00:00,5.324716039318735,6.125218045074752,6.301213890346719,6.386280275703126,6.4272793022041075,324.7991676244997,324.909100444724,325.0264844470249,325.3437654230524,325.4461680210315
2012-04-01 06:00:00,5.475437325118649,6.3511208090746285,6.542064684026801,6.632401466497682,6.6655290770765445,319.1963491342224,319.2416195759231,319.29102650708836,319.64105730313906,319.67532608041
2012-04-01 07:00:00,5.680548614516054,6.688408868334636,6.908564715418288,7.061257318032088,7.088208924143814,313.7587210787492,313.8506392060612,313.94201337268544,314.32649876551477,314.33186899406314
2012-04-01 08:00:00,5.834701089210629,6.9410341323910645,7.181473831537745,7.327684329104209,7.369867139833714,308.58640351110057,308.758915833774,308.9421745052756,308.9766437837906,309.06074669577123
2012-04-01 09:00:00,6.009191058608992,7.215382641561445,7.4786542430393945,7.65053344226532,7.705569170204641,304.6910184153137,304.9088860947953,305.1295157884826,305.1105686570378,305.22330004263455
2012-04-01 10:00:00,5.177227173593019,6.018066500433926,6.200608954760199,6.346854588155069,6.393795744742479,300.80729197761326,301.1604596401052,301.5250794273184,301.70638189676816,302.1857740121263
2012-04-01 11:00:00,5.366837015767516,6.203501220257196,6.385907899590686,6.56796699613369,6.60474076505345,290.6975922914269,291.00399922474475,291.3189942753838,291.6186210954749,292.00431640669
2012-04-01 12:00:00,5.9269939845842705,6.934211412563921,7.153970692351014,7.34207475157454,7.3811831181101235,280.6183809641647,280.9001159745017,281.1879953820011,281.48202734656957,281.75783612323505
2012-04-01 13:00:00,6.735457124189829,8.11958729980404,8.423409152529942,8.657161800672682,8.714492823914773,284.2328442459946,284.48797703167037,284.7512499647708,284.9409435023698,285.10896547536635
2012-04-01 14:00:00,7.002188108094478,8.75078425343649,9.134739345272603,9.37880625181792,9.472398009450863,287.8569621337089,288.129315461635,288.40607248950585,288.6387939542761,288.80537037700356
2012-04-01 15:00:00,7.0139213773317275,8.909924241331973,9.325807112236463,9.609277611858827,9.74532182337192,289.6570976720677,289.91248778619274,290.16980883412873,290.5199262808663,290.74258979869296
2012-04-01 16:00:00,6.900359279320396,8.725012121183033,9.1275816712092,9.392764190771691,9.50296196752719,288.74883848957967,289.00732357747927,289.26766007341223,289.64384581516003,289.91925304427673
2012-04-01 17:00:00,6.730999000114131,8.598577061859816,9.012625154950578,9.326595371500268,9.5068634251306,285.9923759197059,286.37143516714303,286.75521998061373,287.6036330640413,288.4097858445346
2012-04-01 18:00:00,6.667645734492201,8.624430201403149,9.05731246567713,9.524498038408492,9.86560493152851,283.29983438599936,283.8866427976626,284.48261536014394,286.26727979350545,288.3334411651416
2012-04-01 19:00:00,6.308686991733202,8.573270032494793,9.085068660607677,9.681304645873839,10.177942068231406,282.2734651123108,283.30550942090997,284.35960204831014,287.3438127012964,290.66857945964705
2012-04-01 20:00:00,5.4978005995791515,8.461143611852782,9.164825665682582,9.931126113922788,10.418474919659985,283.55106374859974,285.597734338236,287.68455429883534,291.63757578470495,295.33631539833
2012-04-01 21:00:00,5.235134673516297,8.496325241756486,9.288234281148187,9.932484078991566,10.351080561495152,289.94868979197133,292.6099314111839,295.3235269789942,298.7756133532797,302.0821818730262
2012-04-01 22:00:00,4.764286130009549,7.689029301041734,8.399271943388415,8.981596160927126,9.352932496804435,290.1129724213413,293.01690468908544,295.986086910457,300.15939932835136,304.0240277136332
2012-04-01 23:00:00,4.443677315380053,7.332530206953246,8.04124425744453,8.542473736758625,8.806916589301132,290.788146357851,294.07201716327944,297.42484659427396,301.94217579644976,305.84346202874593
2012-04-02 00:00:00,4.463638632576299,6.992384110079545,7.598302344990854,8.011182739020008,8.199702946474355,295.0926165626134,298.1221590937098,301.2131630591464,305.8279468531643,309.62406334593254
2012-04-02 01:00:00,4.073173619548757,6.376447836678701,6.927828861700574,7.211768678737537,7.298850624211213,296.9889969208482,300.03915439734203,303.14883876550346,307.6024828323713,311.27092748637995
2012-04-02 02:00:00,3.686471672656756,5.816158729728833,6.327132821279337,6.524833468588001,6.553090300584954,301.15641247987867,304.11505924645536,307.1370325509743,310.5768540971388,313.76934185170023
2012-04-02 03:00:00,3.3359605721163517,5.258058477512828,5.718274509650005,5.8466648011511255,5.854098268969045,307.38876770810646,310.0943983095697,312.8618773671811,314.8801384985838,317.24147765871544
2012-04-02 04:00:00,2.9741221614892424,4.581245567193977,4.964047042128804,5.04334084693502,5.044545112862407,316.28014237536314,318.69917623355195,321.17006110533873,321.31395533007657,322.10799676201185
2012-04-02 05:00:00,2.4851865405475224,3.7131368285460646,4.001058337808493,4.071034855817626,4.107829572547973,328.7009243216135,330.65595832419854,332.656797947296,330.3850204859303,328.6769628272642
2012-04-02 06:00:00,1.8051242216900623,2.708605640988833,2.918504049808627,2.9676612948453713,3.0362184625863367,346.2973561000888,347.8149707337406,349.3611886530146,343.7918828983253,338.58144958946497
2012-04-02 07:00:00,1.2610387537489796,1.8009787247543798,1.9264985624827826,1.8778909281183809,1.8633291356562371,22.41504401755965,22.004871654048628,21.579618452319306,23.0199744701217,11.979834036267775
2012-04-02 08:00:00,1.2780149396931793,1.5733018537802934,1.6382929853894783,1.3524939492300705,1.0836196279925738,76.16011101364474,74.29034355160165,72.37553733462602,63.503116582656745,50.68021880825521
2012-04-02 09:00:00,1.5998261135339604,1.8468741460978935,1.900860298888186,1.5878617047050592,1.2896655666542358,130.0941133611306,129.53559728720452,128.96906464226387,132.7041665629222,139.1763844534275
2012-04-02 10:00:00,1.859013909840274,2.619394822956872,2.794559243783806,2.5821478986301476,2.434644268312238,153.42703474737993,151.73408439491595,150.00779685211575,155.0079488333485,160.37239392376563
2012-04-02 11:00:00,2.337526973823173,3.2944396094076316,3.513830683170998,3.471655520074938,3.4796362399617493,184.15624838109417,182.8900117586195,181.59496975440027,184.8085099442214,187.80499223695307
2012-04-02 12:00:00,2.6596078329392587,4.037281175029856,4.361557878235785,4.486605976744607,4.592134613258913,211.69164628958208,210.10595046963255,208.48944527829929,208.65897330479626,208.49944384852364
2012-04-02 13:00:00,3.058370321403726,4.977242732179867,5.445970746291298,5.668744719635996,5.792670557670193,231.86947934823826,230.52486402651914,229.14956741707564,227.49050417997972,225.40702247386332
2012-04-02 14:00:00,3.561096452715748,5.744859600724087,6.276047381918859,6.483406123036635,6.663416943537721,241.69120909029277,241.1505645757451,240.59714884711462,238.6396004141404,236.53564735963795
2012-04-02 15:00:00,3.817479278550013,5.95725540742856,6.469320097750595,6.699785920953506,6.952804806236109,248.88942561169455,248.80839283770194,248.73001418944767,247.66920684855404,246.67687279792455
2012-04-02 16:00:00,3.6847747278919436,5.784332671938868,6.288268600398327,6.504844512173844,6.79323328881615,255.05782669488426,255.4338247266812,255.81315900763974,256.9687956955356,257.43323040307035
2012-04-02 17:00:00,3.3546469685155342,5.338998132059649,5.816153273289087,5.972806770819863,6.2784427061286765,259.31260413679433,260.0937277279066,260.8911027683302,263.6378309781492,265.05249472340665
2012-04-02 18:00:00,2.863298973530348,4.677772748251933,5.121531655882064,5.208452354146854,5.515270472158125,260.57051963369645,261.7486683086751,262.95295139513445,266.5783903282518,268.3920456661174
2012-04-02 19:00:00,2.4286174974170462,4.12834829639577,4.5533428887796115,4.662627184874142,4.990214762291714,262.72534549011857,264.205811727528,265.7157335021316,269.2144151558045,270.918547830511
2012-04-02 20:00:00,1.9683633192031147,3.5413805981041198,3.9425406658059723,4.11822469732758,4.484246089382448,266.10342665050695,267.81265990067163,269.5530954315597,272.71818586461546,274.20403015883704
2012-04-02 21:00:00,1.5431579460062603,2.8316426931016094,3.165087835295434,3.361848905787542,3.7566911314945806,269.356347074191,271.50884707182735,273.70720934960497,275.35671651122675,276.29244558327025
2012-04-02 22:00:00,0.8848947627460086,2.1271980208328274,2.491768961955894,2.702680779034173,3.0950161064708785,283.2490013979264,284.6979839568084,286.1750526322582,282.6879693702934,280.9820894576526
2012-04-02 23:00:00,0.5924051462893027,1.6936189764716552,2.048112975205016,2.2878810918892585,2.727753954145315,288.9065582244474,291.05791139194815,293.2514733943985,283.8546722545928,280.5538834361143
2012-04-03 00:00:00,0.41168476267759696,1.3800742484036865,1.7169874652917514,1.9799677673424287,2.435864128065099,290.5985707024546,295.23363081145607,299.96006181534614,287.0276820695201,283.5881251352925
2012-04-03 01:00:00,0.2762394632756811,1.0390094180195633,1.3177306793501145,1.715746053423672,2.186558841444983,269.8738547524532,284.1377382431413,298.68607477763425,281.0895841568613,279.31595966037537
2012-04-03 02:00:00,0.3136118917468278,0.7288151523548064,0.8505727660851294,1.406429973987126,1.8650663389666957,228.82276074727216,258.8329489751347,289.4479304690544,273.2401519984592,275.13756432115997
2012-04-03 03:00:00,0.9032720101932883,0.7408909175630243,0.7166031685137063,1.3519799691329364,1.734807396378054,208.62066194714185,232.74634337280142,257.35841340350305,258.6563098676777,266.3283383042763
2012-04-03 04:00:00,1.3242487683563453,0.8800528472208636,0.8195409777444012,1.3855387646382606,1.6436943419070578,196.1008811153246,211.14972045575027,226.50891289491932,245.08517369893485,256.77351521275045
2012-04-03 05:00:00,1.3914766881893992,1.0262488459546988,0.9765062927739682,1.3661748456227134,1.5235486605462647,184.0954966437591,196.98000109596126,210.1292229404653,236.06219196453327,249.98246223124335
2012-04-03 06:00:00,1.712897547781121,1.4709834961688433,1.4363998207574828,1.3917716163243634,1.3376117072551237,172.78372185038026,179.10227800323858,185.55289982451922,210.47659136917568,225.82283384036353
2012-04-03 07:00:00,2.1352618665286562,2.230154416240531,2.253483992349741,1.8666243414698955,1.663227010959245,169.16326387727113,172.6121990969966,176.1306300647942,187.68930125023923,195.5293301163458
2012-04-03 08:00:00,2.2937754105611536,3.042126835723833,3.208781001901078,2.6199823424169875,2.494002129186728,172.62418959401833,176.58793339371036,180.63300479474995,184.28447003752686,188.18711884791776
2012-04-03 09:00:00,2.381123586979044,3.6306888128223744,3.9252881679588603,3.2946903344366976,3.307742352981247,178.42978191149516,182.78372859911119,187.22653842848135,188.51168980020282,191.53264176357783
2012-04-03 10:00:00,1.989459619958255,3.041409334973424,3.2887291535516967,3.03501567828979,3.182787087641387,188.26372419083958,192.16382396972193,196.146709522513,202.19675505455868,206.09293618129288
2012-04-03 11:00:00,1.9384186527142966,3.0037228594190086,3.2562694333472244,3.11006877127119,3.299309435418526,202.72133533230715,204.47733576141664,206.27073773752105,210.33284699272355,212.1156451071282
2012-04-03 12:00:00,2.0220899637428014,3.280807869296765,3.5861907865888396,3.3503689568726256,3.5566545496294943,220.40831922343693,220.6621980913666,220.92634807196177,221.97488920775226,221.5793369671935
2012-04-03 13:00:00,2.0616417937567872,3.5179402860120317,3.880056106988594,3.5896705898162984,3.812467043218704,228.90086887442314,229.36699116026472,229.84810065526534,227.8112748201288,226.47066441035977
2012-04-03 14:00:00,1.7675676859607232,3.1578380949240135,3.5134083238299403,3.2142523771238616,3.4570647446353235,230.80866621109274,231.8335667581154,232.8776398258579,227.73435057202408,225.7333938008734
2012-04-03 15:00:00,1.3121596985014337,2.516762380957624,2.835928964794101,2.6598379267422323,2.9297731342859406,223.7904764061625,226.1637412723064,228.57975854063457,219.5424088737564,217.1858877324748
2012-04-03 16:00:00,0.893768343118897,1.8895502136555273,2.163479626565651,2.2071732448035286,2.527792713865642,211.4434701524412,215.00582437107542,218.63871256284378,206.61878166212927,204.56819993165476
2012-04-03 17:00:00,0.5543206459743679,1.3403133023481735,1.5736795363159903,1.8030820174348876,2.1476182331520643,206.39474410122295,208.89947653606185,211.45547314206664,201.04203108309,198.90040568678302
2012-04-03 18:00:00,0.05030124661317079,0.49763801555152315,0.7513291951744786,1.061169656777501,1.4435371402611836,193.39288415853312,202.19057481444182,211.17241979433376,197.30393655291047,195.78264200386334
2012-04-03 19:00:00,2.2264852451307453,0.7813580109150307,0.6515847678789436,0.6572009752100271,0.8088371917620871,47.386840823750866,63.02564776381931,78.9789172647596,111.43658719815662,141.41765543661444
2012-04-03 20:00:00,2.313341102800194,2.3438590480101182,2.356358419726368,2.0485014804430732,1.972775607771974,58.966107878511664,66.6198609530662,74.42528230234686,82.31193528981319,92.80463622911316
2012-04-03 21:00:00,2.4349418981611457,3.7637847444820514,4.079718801106525,3.574826004482227,3.699678504703012,75.18283719228678,81.41662232329749,87.78178858719484,90.92970445430345,96.1510895174811
2012-04-03 22:00:00,1.9338782905562812,3.550474358007798,3.9676468295220406,3.628211880707348,3.985906286341406,71.35986265881353,79.7703838033467,88.35085408558024,92.03216260964811,97.18415231230449
2012-04-03 23:00:00,1.5450262028015358,3.168581617407038,3.6104752424923525,3.5244979988147573,4.019738095325011,77.63199048021704,87.84522623278792,98.26992538502404,106.10154671531677,111.9269830206659
2012-04-04 00:00:00,1.9049810661618953,3.262575432429811,3.602550505313973,3.5849326691052035,4.017170588988971,76.08298557596467,86.60237358720185,97.33303294631911,106.8952776380014,113.832967056124
2012-04-04 01:00:00,2.6633193048511186,3.864913528891812,4.14236333740959,3.9197268516262875,4.182581234289082,71.84309903811793,80.08016724186491,88.48154322751283,98.58081554048928,106.17379469020311
2012-04-04 02:00:00,3.8127061402479168,5.31550918632615,5.658252627758121,5.0917886905020815,5.183112199800311,67.6377738681084,71.90547457872105,76.25887760655957,83.93362834580337,89.6030060587327
2012-04-04 03:00:00,5.685554684105871,7.531669181313557,7.943813167296888,7.519215934424372,7.636976024291854,63.32296686167402,64.60620353834784,65.91394442514904,70.5703589227075,73.2347325256208
2012-04-04 04:00:00,6.970405137516889,8.743162212192388,9.134746081691867,9.36266104617883,9.672519543348393,65.91408873678566,66.35874050319754,66.8105118248469,69.6295650723289,71.01509584800193
2012-04-04 05:00:00,6.853588991089845,8.856903921668934,9.29926464697226,9.731752046626461,10.159850766534793,69.01491604000586,69.31096927377651,69.6135429741143,71.95110236918318,73.11232806754316
2012-04-04 06:00:00,6.745417658468949,8.78580761300151,9.238099056398335,9.896229537585418,10.396953810598951,70.25449715725004,70.54377291767723,70.84515633431647,72.84254994242973,73.98072243895236
2012-04-04 07:00:00,6.719384685102711,8.854269313356586,9.33115871443982,10.017513370000644,10.554710644729198,69.90590450886182,70.30609927619037,70.71965868034401,72.63749196956837,73.79463257067651
2012-04-04 08:00:00,6.577838308303683,8.668772701973962,9.13536874406033,9.718488650365478,10.208980651052656,68.35483919108823,68.77995848761243,69.21647108670328,70.85580913516985,72.08318183786453
2012-04-04 09:00:00,6.6486145755634265,8.524294578724122,8.938033198200085,9.468579951968923,9.88698416739969,66.36044467173654,66.71358720389397,67.07119924773153,68.31754523961979,69.37726392087224
